timestamp,target,node_id,up,scrape_duration_s,scrape_samples_scraped,dcgm_gpu_metric_count,dcgm_metric_families_count
t0086,dcgm-gpu-node-11:9400,gpu-node-11,1,0.376,810,93,73
t0087,dcgm-gpu-node-00:9400,gpu-node-00,1,0.401,816,98,73
t0087,dcgm-gpu-node-01:9400,gpu-node-01,1,0.375,816,96,74
t0087,dcgm-gpu-node-02:9400,gpu-node-02,1,0.382,816,98,73
t0087,dcgm-gpu-node-03:9400,gpu-node-03,1,0.451,826,96,76
t0087,dcgm-gpu-node-04:9400,gpu-node-04,1,0.36,814,97,73
t0087,dcgm-gpu-node-05:9400,gpu-node-05,1,0.474,817,98,74
t0087,dcgm-gpu-node-06:9400,gpu-node-06,1,0.39,819,94,75
t0087,dcgm-gpu-node-07:9400,gpu-node-07,1,0.435,815,96,75
t0087,dcgm-gpu-node-08:9400,gpu-node-08,1,0.423,835,103,73
t0087,dcgm-gpu-node-09:9400,gpu-node-09,1,0.459,813,96,75
t0087,dcgm-gpu-node-10:9400,gpu-node-10,1,0.503,820,95,74
t0087,dcgm-gpu-node-11:9400,gpu-node-11,1,0.297,830,97,78
t0088,dcgm-gpu-node-00:9400,gpu-node-00,1,0.51,823,94,71
t0088,dcgm-gpu-node-01:9400,gpu-node-01,1,0.428,805,97,74
t0088,dcgm-gpu-node-02:9400,gpu-node-02,1,0.457,809,92,74
t0088,dcgm-gpu-node-03:9400,gpu-node-03,1,0.416,831,96,76
t0088,dcgm-gpu-node-04:9400,gpu-node-04,1,0.367,828,96,73
t0088,dcgm-gpu-node-05:9400,gpu-node-05,1,2.707,809,95,73
t0088,dcgm-gpu-node-06:9400,gpu-node-06,1,0.357,801,99,77
t0088,dcgm-gpu-node-07:9400,gpu-node-07,1,0.369,835,96,74
t0088,dcgm-gpu-node-08:9400,gpu-node-08,1,0.401,833,96,74
t0088,dcgm-gpu-node-09:9400,gpu-node-09,1,0.37,836,96,72
t0088,dcgm-gpu-node-10:9400,gpu-node-10,1,0.409,811,94,74
t0088,dcgm-gpu-node-11:9400,gpu-node-11,1,0.425,813,96,71
t0089,dcgm-gpu-node-00:9400,gpu-node-00,1,0.4,818,95,75
t0089,dcgm-gpu-node-01:9400,gpu-node-01,1,0.395,824,94,76
t0089,dcgm-gpu-node-02:9400,gpu-node-02,1,0.364,818,96,77
t0089,dcgm-gpu-node-03:9400,gpu-node-03,1,0.415,806,96,74
t0089,dcgm-gpu-node-04:9400,gpu-node-04,1,0.402,838,97,74
t0089,dcgm-gpu-node-05:9400,gpu-node-05,1,2.719,810,94,72
t0089,dcgm-gpu-node-06:9400,gpu-node-06,1,0.41,811,95,75
t0089,dcgm-gpu-node-07:9400,gpu-node-07,1,0.393,835,94,75
t0089,dcgm-gpu-node-08:9400,gpu-node-08,1,0.466,814,96,75
t0089,dcgm-gpu-node-09:9400,gpu-node-09,1,0.477,795,93,73
t0089,dcgm-gpu-node-10:9400,gpu-node-10,1,0.426,828,93,70
t0089,dcgm-gpu-node-11:9400,gpu-node-11,1,0.331,820,95,74
t0090,dcgm-gpu-node-00:9400,gpu-node-00,1,0.399,821,96,72
t0090,dcgm-gpu-node-01:9400,gpu-node-01,1,0.44,828,94,76
t0090,dcgm-gpu-node-02:9400,gpu-node-02,1,0.436,802,100,74
t0090,dcgm-gpu-node-03:9400,gpu-node-03,1,0.409,801,96,72
t0090,dcgm-gpu-node-04:9400,gpu-node-04,1,0.321,804,93,74
t0090,dcgm-gpu-node-05:9400,gpu-node-05,1,2.732,826,93,73
t0090,dcgm-gpu-node-06:9400,gpu-node-06,1,0.442,812,96,74
t0090,dcgm-gpu-node-07:9400,gpu-node-07,1,0.38,820,98,75
t0090,dcgm-gpu-node-08:9400,gpu-node-08,1,0.461,840,98,74
t0090,dcgm-gpu-node-09:9400,gpu-node-09,1,0.434,811,98,74
t0090,dcgm-gpu-node-10:9400,gpu-node-10,1,0.432,831,95,74
t0090,dcgm-gpu-node-11:9400,gpu-node-11,1,0.44,831,95,74
t0091,dcgm-gpu-node-00:9400,gpu-node-00,1,0.342,817,94,75
t0091,dcgm-gpu-node-01:9400,gpu-node-01,1,0.399,832,100,73
t0091,dcgm-gpu-node-02:9400,gpu-node-02,1,0.488,812,98,74
t0091,dcgm-gpu-node-03:9400,gpu-node-03,1,0.36,816,96,75
t0091,dcgm-gpu-node-04:9400,gpu-node-04,1,0.326,832,91,75
t0091,dcgm-gpu-node-05:9400,gpu-node-05,1,2.745,797,92,72
t0091,dcgm-gpu-node-06:9400,gpu-node-06,1,0.452,812,92,73
t0091,dcgm-gpu-node-07:9400,gpu-node-07,1,0.41,818,94,73
t0091,dcgm-gpu-node-08:9400,gpu-node-08,1,0.389,819,99,74
t0091,dcgm-gpu-node-09:9400,gpu-node-09,1,0.479,815,101,77
t0091,dcgm-gpu-node-10:9400,gpu-node-10,1,0.418,809,96,74
t0091,dcgm-gpu-node-11:9400,gpu-node-11,1,0.404,832,92,73
t0092,dcgm-gpu-node-00:9400,gpu-node-00,1,0.445,815,95,74
t0092,dcgm-gpu-node-01:9400,gpu-node-01,1,0.453,798,103,73
t0092,dcgm-gpu-node-02:9400,gpu-node-02,1,0.436,830,97,76
t0092,dcgm-gpu-node-03:9400,gpu-node-03,1,0.428,828,99,78
t0092,dcgm-gpu-node-04:9400,gpu-node-04,1,0.452,828,97,76
t0092,dcgm-gpu-node-05:9400,gpu-node-05,1,2.757,782,91,74
t0092,dcgm-gpu-node-06:9400,gpu-node-06,1,0.434,802,96,74
t0092,dcgm-gpu-node-07:9400,gpu-node-07,1,0.377,808,96,74
t0092,dcgm-gpu-node-08:9400,gpu-node-08,1,0.417,827,96,76
t0092,dcgm-gpu-node-09:9400,gpu-node-09,1,0.467,813,96,73
t0092,dcgm-gpu-node-10:9400,gpu-node-10,1,0.431,814,96,73
t0092,dcgm-gpu-node-11:9400,gpu-node-11,1,0.367,811,94,73
t0093,dcgm-gpu-node-00:9400,gpu-node-00,1,0.47,798,97,74
t0093,dcgm-gpu-node-01:9400,gpu-node-01,1,0.388,832,95,74
t0093,dcgm-gpu-node-02:9400,gpu-node-02,1,0.43,830,95,75
t0093,dcgm-gpu-node-03:9400,gpu-node-03,1,0.468,838,93,75
t0093,dcgm-gpu-node-04:9400,gpu-node-04,1,0.452,822,91,70
t0093,dcgm-gpu-node-05:9400,gpu-node-05,1,2.77,783,90,71
t0093,dcgm-gpu-node-06:9400,gpu-node-06,1,0.38,825,97,72
t0093,dcgm-gpu-node-07:9400,gpu-node-07,1,0.433,847,98,73
t0093,dcgm-gpu-node-08:9400,gpu-node-08,1,0.441,817,98,73
t0093,dcgm-gpu-node-09:9400,gpu-node-09,1,0.405,821,94,74
t0093,dcgm-gpu-node-10:9400,gpu-node-10,1,0.344,825,96,73
t0093,dcgm-gpu-node-11:9400,gpu-node-11,1,0.426,842,95,76
t0094,dcgm-gpu-node-00:9400,gpu-node-00,1,0.414,837,95,75
t0094,dcgm-gpu-node-01:9400,gpu-node-01,1,0.44,814,97,75
t0094,dcgm-gpu-node-02:9400,gpu-node-02,1,0.435,790,96,71
t0094,dcgm-gpu-node-03:9400,gpu-node-03,1,0.358,824,96,75
t0094,dcgm-gpu-node-04:9400,gpu-node-04,1,0.488,816,97,72
t0094,dcgm-gpu-node-05:9400,gpu-node-05,1,2.782,790,89,72
t0094,dcgm-gpu-node-06:9400,gpu-node-06,1,0.405,816,97,72
t0094,dcgm-gpu-node-07:9400,gpu-node-07,1,0.388,831,95,74
t0094,dcgm-gpu-node-08:9400,gpu-node-08,1,0.363,820,93,74
t0094,dcgm-gpu-node-09:9400,gpu-node-09,1,0.438,821,96,74
t0094,dcgm-gpu-node-10:9400,gpu-node-10,1,0.436,820,95,73
t0094,dcgm-gpu-node-11:9400,gpu-node-11,1,0.362,818,92,75
t0095,dcgm-gpu-node-00:9400,gpu-node-00,1,0.367,802,100,74
t0095,dcgm-gpu-node-01:9400,gpu-node-01,1,0.482,804,100,74
t0095,dcgm-gpu-node-02:9400,gpu-node-02,1,0.448,820,96,73
t0095,dcgm-gpu-node-03:9400,gpu-node-03,1,0.345,815,93,73
t0095,dcgm-gpu-node-04:9400,gpu-node-04,1,0.473,814,97,72
t0095,dcgm-gpu-node-05:9400,gpu-node-05,1,2.795,785,88,73
t0095,dcgm-gpu-node-06:9400,gpu-node-06,1,0.386,808,90,72
t0095,dcgm-gpu-node-07:9400,gpu-node-07,1,0.368,842,94,72
t0095,dcgm-gpu-node-08:9400,gpu-node-08,1,0.446,808,97,73
t0095,dcgm-gpu-node-09:9400,gpu-node-09,1,0.424,841,96,71
t0095,dcgm-gpu-node-10:9400,gpu-node-10,1,0.356,814,93,73
t0095,dcgm-gpu-node-11:9400,gpu-node-11,1,0.375,848,95,74
t0096,dcgm-gpu-node-00:9400,gpu-node-00,1,0.48,822,92,78
t0096,dcgm-gpu-node-01:9400,gpu-node-01,1,0.484,812,95,73
t0096,dcgm-gpu-node-02:9400,gpu-node-02,1,0.395,823,94,72
t0096,dcgm-gpu-node-03:9400,gpu-node-03,1,0.406,830,92,74
t0096,dcgm-gpu-node-04:9400,gpu-node-04,1,0.426,817,97,74
t0096,dcgm-gpu-node-05:9400,gpu-node-05,1,2.808,761,87,77
t0096,dcgm-gpu-node-06:9400,gpu-node-06,1,0.43,816,101,76
t0096,dcgm-gpu-node-07:9400,gpu-node-07,1,0.418,814,96,72
t0096,dcgm-gpu-node-08:9400,gpu-node-08,1,0.446,810,96,74
t0096,dcgm-gpu-node-09:9400,gpu-node-09,1,0.405,804,94,76
t0096,dcgm-gpu-node-10:9400,gpu-node-10,1,0.444,820,95,74
t0096,dcgm-gpu-node-11:9400,gpu-node-11,1,0.369,807,93,71
t0097,dcgm-gpu-node-00:9400,gpu-node-00,1,0.421,833,95,71
t0097,dcgm-gpu-node-01:9400,gpu-node-01,1,0.372,825,100,74
t0097,dcgm-gpu-node-02:9400,gpu-node-02,1,0.387,826,96,74
t0097,dcgm-gpu-node-03:9400,gpu-node-03,1,0.436,792,100,74
t0097,dcgm-gpu-node-04:9400,gpu-node-04,1,0.44,825,96,72
t0097,dcgm-gpu-node-05:9400,gpu-node-05,1,2.82,765,87,76
t0097,dcgm-gpu-node-06:9400,gpu-node-06,1,0.408,833,96,75
t0097,dcgm-gpu-node-07:9400,gpu-node-07,1,0.457,827,97,74
t0097,dcgm-gpu-node-08:9400,gpu-node-08,1,0.398,814,93,74
t0097,dcgm-gpu-node-09:9400,gpu-node-09,1,0.349,829,97,72
t0097,dcgm-gpu-node-10:9400,gpu-node-10,1,0.371,800,95,73
t0097,dcgm-gpu-node-11:9400,gpu-node-11,1,0.461,822,96,75
t0098,dcgm-gpu-node-00:9400,gpu-node-00,1,0.381,809,91,71
t0098,dcgm-gpu-node-01:9400,gpu-node-01,1,0.422,812,96,74
t0098,dcgm-gpu-node-02:9400,gpu-node-02,1,0.394,811,96,74
t0098,dcgm-gpu-node-03:9400,gpu-node-03,1,0.409,830,97,75
t0098,dcgm-gpu-node-04:9400,gpu-node-04,1,0.443,813,95,76
t0098,dcgm-gpu-node-05:9400,gpu-node-05,1,2.833,763,86,76
t0098,dcgm-gpu-node-06:9400,gpu-node-06,1,0.485,817,101,75
t0098,dcgm-gpu-node-07:9400,gpu-node-07,1,0.387,833,98,75
t0098,dcgm-gpu-node-08:9400,gpu-node-08,1,0.378,820,101,74
t0098,dcgm-gpu-node-09:9400,gpu-node-09,1,0.437,816,92,76
t0098,dcgm-gpu-node-10:9400,gpu-node-10,1,0.416,825,91,74
t0098,dcgm-gpu-node-11:9400,gpu-node-11,1,0.397,805,97,77
t0099,dcgm-gpu-node-00:9400,gpu-node-00,1,0.459,795,96,74
t0099,dcgm-gpu-node-01:9400,gpu-node-01,1,0.404,814,96,74
t0099,dcgm-gpu-node-02:9400,gpu-node-02,1,0.384,819,93,73
t0099,dcgm-gpu-node-03:9400,gpu-node-03,1,0.448,793,99,71
t0099,dcgm-gpu-node-04:9400,gpu-node-04,1,0.445,813,95,70
t0099,dcgm-gpu-node-05:9400,gpu-node-05,1,2.845,718,85,72
t0099,dcgm-gpu-node-06:9400,gpu-node-06,1,0.428,821,94,75
t0099,dcgm-gpu-node-07:9400,gpu-node-07,1,0.418,829,95,75
t0099,dcgm-gpu-node-08:9400,gpu-node-08,1,0.429,819,96,74
t0099,dcgm-gpu-node-09:9400,gpu-node-09,1,0.347,830,96,74
t0099,dcgm-gpu-node-10:9400,gpu-node-10,1,0.465,812,94,73
t0099,dcgm-gpu-node-11:9400,gpu-node-11,1,0.426,843,96,74
t0100,dcgm-gpu-node-00:9400,gpu-node-00,1,0.411,807,99,76
t0100,dcgm-gpu-node-01:9400,gpu-node-01,1,0.46,823,100,74
t0100,dcgm-gpu-node-02:9400,gpu-node-02,1,0.403,814,95,75
t0100,dcgm-gpu-node-03:9400,gpu-node-03,1,0.435,842,93,76
t0100,dcgm-gpu-node-04:9400,gpu-node-04,1,0.433,809,96,76
t0100,dcgm-gpu-node-05:9400,gpu-node-05,1,2.858,744,84,76
t0100,dcgm-gpu-node-06:9400,gpu-node-06,1,0.353,785,95,74
t0100,dcgm-gpu-node-07:9400,gpu-node-07,1,0.465,835,96,79
t0100,dcgm-gpu-node-08:9400,gpu-node-08,1,0.379,793,98,74
t0100,dcgm-gpu-node-09:9400,gpu-node-09,1,0.447,806,98,76
t0100,dcgm-gpu-node-10:9400,gpu-node-10,1,0.42,833,97,75
t0100,dcgm-gpu-node-11:9400,gpu-node-11,1,0.424,820,100,74
t0101,dcgm-gpu-node-00:9400,gpu-node-00,1,0.466,810,96,72
t0101,dcgm-gpu-node-01:9400,gpu-node-01,1,0.414,807,90,77
t0101,dcgm-gpu-node-02:9400,gpu-node-02,1,0.396,819,97,74
t0101,dcgm-gpu-node-03:9400,gpu-node-03,1,0.426,810,101,75
t0101,dcgm-gpu-node-04:9400,gpu-node-04,1,0.431,792,100,75
t0101,dcgm-gpu-node-05:9400,gpu-node-05,1,2.87,739,83,74
t0101,dcgm-gpu-node-06:9400,gpu-node-06,1,0.396,823,99,73
t0101,dcgm-gpu-node-07:9400,gpu-node-07,1,0.396,851,102,74
t0101,dcgm-gpu-node-08:9400,gpu-node-08,1,0.411,804,98,74
t0101,dcgm-gpu-node-09:9400,gpu-node-09,1,0.415,810,96,74
t0101,dcgm-gpu-node-10:9400,gpu-node-10,1,0.437,824,99,74
t0101,dcgm-gpu-node-11:9400,gpu-node-11,1,0.36,799,90,74
t0102,dcgm-gpu-node-00:9400,gpu-node-00,1,0.361,812,96,74
t0102,dcgm-gpu-node-01:9400,gpu-node-01,1,0.39,817,94,74
t0102,dcgm-gpu-node-02:9400,gpu-node-02,1,0.409,817,96,73
t0102,dcgm-gpu-node-03:9400,gpu-node-03,1,0.41,816,99,72
t0102,dcgm-gpu-node-04:9400,gpu-node-04,1,0.46,841,93,74
t0102,dcgm-gpu-node-05:9400,gpu-node-05,1,2.883,723,82,75
t0102,dcgm-gpu-node-06:9400,gpu-node-06,1,0.329,840,96,72
t0102,dcgm-gpu-node-07:9400,gpu-node-07,1,0.456,852,102,70
t0102,dcgm-gpu-node-08:9400,gpu-node-08,1,0.456,807,98,74
t0102,dcgm-gpu-node-09:9400,gpu-node-09,1,0.385,841,96,78
t0102,dcgm-gpu-node-10:9400,gpu-node-10,1,0.401,825,94,76
t0102,dcgm-gpu-node-11:9400,gpu-node-11,1,0.421,834,96,69
t0103,dcgm-gpu-node-00:9400,gpu-node-00,1,0.446,809,96,76
t0103,dcgm-gpu-node-01:9400,gpu-node-01,1,0.405,829,92,75
t0103,dcgm-gpu-node-02:9400,gpu-node-02,1,0.42,818,95,74
t0103,dcgm-gpu-node-03:9400,gpu-node-03,1,0.355,823,97,78
t0103,dcgm-gpu-node-04:9400,gpu-node-04,1,0.34,833,98,79
t0103,dcgm-gpu-node-05:9400,gpu-node-05,1,2.896,714,81,74
t0103,dcgm-gpu-node-06:9400,gpu-node-06,1,0.43,827,96,70
t0103,dcgm-gpu-node-07:9400,gpu-node-07,1,0.409,811,99,75
t0103,dcgm-gpu-node-08:9400,gpu-node-08,1,0.469,814,94,74
t0103,dcgm-gpu-node-09:9400,gpu-node-09,1,0.466,823,99,76
t0103,dcgm-gpu-node-10:9400,gpu-node-10,1,0.439,826,101,72
t0103,dcgm-gpu-node-11:9400,gpu-node-11,1,0.496,813,99,72
t0104,dcgm-gpu-node-00:9400,gpu-node-00,1,0.406,808,94,77
t0104,dcgm-gpu-node-01:9400,gpu-node-01,1,0.466,808,96,73
t0104,dcgm-gpu-node-02:9400,gpu-node-02,1,0.446,820,99,72
t0104,dcgm-gpu-node-03:9400,gpu-node-03,1,0.508,826,96,74
t0104,dcgm-gpu-node-04:9400,gpu-node-04,1,0.416,811,95,75
t0104,dcgm-gpu-node-05:9400,gpu-node-05,1,2.908,706,80,73
t0104,dcgm-gpu-node-06:9400,gpu-node-06,1,0.451,805,94,74
t0104,dcgm-gpu-node-07:9400,gpu-node-07,1,0.438,816,95,74
t0104,dcgm-gpu-node-08:9400,gpu-node-08,1,0.462,805,96,74
t0104,dcgm-gpu-node-09:9400,gpu-node-09,1,0.401,806,96,75
t0104,dcgm-gpu-node-10:9400,gpu-node-10,1,0.398,822,93,74
t0104,dcgm-gpu-node-11:9400,gpu-node-11,1,0.445,817,96,75
t0105,dcgm-gpu-node-00:9400,gpu-node-00,1,0.465,828,94,74
t0105,dcgm-gpu-node-01:9400,gpu-node-01,1,0.483,826,96,73
t0105,dcgm-gpu-node-02:9400,gpu-node-02,1,0.41,839,91,75
t0105,dcgm-gpu-node-03:9400,gpu-node-03,1,0.378,825,94,77
t0105,dcgm-gpu-node-04:9400,gpu-node-04,1,0.434,809,90,76
t0105,dcgm-gpu-node-05:9400,gpu-node-05,1,2.921,718,79,73
t0105,dcgm-gpu-node-06:9400,gpu-node-06,1,0.423,806,96,74
t0105,dcgm-gpu-node-07:9400,gpu-node-07,1,0.393,812,98,74
t0105,dcgm-gpu-node-08:9400,gpu-node-08,1,0.407,817,95,74
t0105,dcgm-gpu-node-09:9400,gpu-node-09,1,0.492,811,96,74
t0105,dcgm-gpu-node-10:9400,gpu-node-10,1,0.428,817,99,71
t0105,dcgm-gpu-node-11:9400,gpu-node-11,1,0.477,809,96,75
t0106,dcgm-gpu-node-00:9400,gpu-node-00,1,0.465,817,92,71
t0106,dcgm-gpu-node-01:9400,gpu-node-01,1,0.457,811,98,74
t0106,dcgm-gpu-node-02:9400,gpu-node-02,1,0.465,821,90,73
t0106,dcgm-gpu-node-03:9400,gpu-node-03,1,0.426,808,94,74
t0106,dcgm-gpu-node-04:9400,gpu-node-04,1,0.431,808,96,77
t0106,dcgm-gpu-node-05:9400,gpu-node-05,1,2.933,697,78,71
t0106,dcgm-gpu-node-06:9400,gpu-node-06,1,0.477,810,96,74
t0106,dcgm-gpu-node-07:9400,gpu-node-07,1,0.43,810,96,75
t0106,dcgm-gpu-node-08:9400,gpu-node-08,1,0.367,818,97,71
t0106,dcgm-gpu-node-09:9400,gpu-node-09,1,0.438,835,99,75
t0106,dcgm-gpu-node-10:9400,gpu-node-10,1,0.389,811,99,76
t0106,dcgm-gpu-node-11:9400,gpu-node-11,1,0.408,825,96,76
t0107,dcgm-gpu-node-00:9400,gpu-node-00,1,0.486,826,90,73
t0107,dcgm-gpu-node-01:9400,gpu-node-01,1,0.342,825,98,74
t0107,dcgm-gpu-node-02:9400,gpu-node-02,1,0.389,816,96,75
t0107,dcgm-gpu-node-03:9400,gpu-node-03,1,0.496,822,94,74
t0107,dcgm-gpu-node-04:9400,gpu-node-04,1,0.341,813,96,75
t0107,dcgm-gpu-node-05:9400,gpu-node-05,1,2.946,704,77,74
t0107,dcgm-gpu-node-06:9400,gpu-node-06,1,0.396,818,97,74
t0107,dcgm-gpu-node-07:9400,gpu-node-07,1,0.479,823,95,71
t0107,dcgm-gpu-node-08:9400,gpu-node-08,1,0.447,817,93,73
t0107,dcgm-gpu-node-09:9400,gpu-node-09,1,0.428,810,94,75
t0107,dcgm-gpu-node-10:9400,gpu-node-10,1,0.371,822,98,71
t0107,dcgm-gpu-node-11:9400,gpu-node-11,1,0.406,807,100,74
t0108,dcgm-gpu-node-00:9400,gpu-node-00,1,0.388,817,95,71
t0108,dcgm-gpu-node-01:9400,gpu-node-01,1,0.423,827,96,76
t0108,dcgm-gpu-node-02:9400,gpu-node-02,1,0.396,823,96,73
t0108,dcgm-gpu-node-03:9400,gpu-node-03,1,0.391,820,100,73
t0108,dcgm-gpu-node-04:9400,gpu-node-04,1,0.426,816,96,72
t0108,dcgm-gpu-node-05:9400,gpu-node-05,1,2.958,691,76,74
t0108,dcgm-gpu-node-06:9400,gpu-node-06,1,0.405,818,96,73
t0108,dcgm-gpu-node-07:9400,gpu-node-07,1,0.395,820,95,74
t0108,dcgm-gpu-node-08:9400,gpu-node-08,1,0.451,814,97,72
t0108,dcgm-gpu-node-09:9400,gpu-node-09,1,0.402,802,93,76
t0108,dcgm-gpu-node-10:9400,gpu-node-10,1,0.418,821,101,76
t0108,dcgm-gpu-node-11:9400,gpu-node-11,1,0.437,811,98,74
t0109,dcgm-gpu-node-00:9400,gpu-node-00,1,0.364,839,94,76
t0109,dcgm-gpu-node-01:9400,gpu-node-01,1,0.391,820,96,73
t0109,dcgm-gpu-node-02:9400,gpu-node-02,1,0.406,830,97,76
t0109,dcgm-gpu-node-03:9400,gpu-node-03,1,0.469,816,93,72
t0109,dcgm-gpu-node-04:9400,gpu-node-04,1,0.412,804,104,73
t0109,dcgm-gpu-node-05:9400,gpu-node-05,1,2.971,693,75,74
t0109,dcgm-gpu-node-06:9400,gpu-node-06,1,0.466,823,94,71
t0109,dcgm-gpu-node-07:9400,gpu-node-07,1,0.512,812,96,75
t0109,dcgm-gpu-node-08:9400,gpu-node-08,1,0.384,801,99,77
t0109,dcgm-gpu-node-09:9400,gpu-node-09,1,0.425,817,92,76
t0109,dcgm-gpu-node-10:9400,gpu-node-10,1,0.408,816,101,75
t0109,dcgm-gpu-node-11:9400,gpu-node-11,1,0.438,816,96,71
t0110,dcgm-gpu-node-00:9400,gpu-node-00,1,0.415,831,92,74
t0110,dcgm-gpu-node-01:9400,gpu-node-01,1,0.407,825,98,74
t0110,dcgm-gpu-node-02:9400,gpu-node-02,1,0.405,831,93,74
t0110,dcgm-gpu-node-03:9400,gpu-node-03,1,0.444,817,94,75
t0110,dcgm-gpu-node-04:9400,gpu-node-04,1,0.422,823,102,74
t0110,dcgm-gpu-node-05:9400,gpu-node-05,1,2.984,677,74,74
t0110,dcgm-gpu-node-06:9400,gpu-node-06,1,0.499,839,93,74
t0110,dcgm-gpu-node-07:9400,gpu-node-07,1,0.46,813,97,74
t0110,dcgm-gpu-node-08:9400,gpu-node-08,1,0.412,818,92,74
t0110,dcgm-gpu-node-09:9400,gpu-node-09,1,0.467,839,98,73
t0110,dcgm-gpu-node-10:9400,gpu-node-10,1,0.452,798,93,74
t0110,dcgm-gpu-node-11:9400,gpu-node-11,1,0.432,810,96,71
t0111,dcgm-gpu-node-00:9400,gpu-node-00,1,0.43,791,95,74
t0111,dcgm-gpu-node-01:9400,gpu-node-01,1,0.397,806,98,74
t0111,dcgm-gpu-node-02:9400,gpu-node-02,1,0.389,818,93,74
t0111,dcgm-gpu-node-03:9400,gpu-node-03,1,0.386,830,99,77
t0111,dcgm-gpu-node-04:9400,gpu-node-04,1,0.376,841,95,74
t0111,dcgm-gpu-node-05:9400,gpu-node-05,1,2.996,674,73,78
t0111,dcgm-gpu-node-06:9400,gpu-node-06,1,0.473,818,99,73
t0111,dcgm-gpu-node-07:9400,gpu-node-07,1,0.413,837,93,74
t0111,dcgm-gpu-node-08:9400,gpu-node-08,1,0.41,805,96,74
t0111,dcgm-gpu-node-09:9400,gpu-node-09,1,0.398,797,96,73
t0111,dcgm-gpu-node-10:9400,gpu-node-10,1,0.429,811,90,76
t0111,dcgm-gpu-node-11:9400,gpu-node-11,1,0.388,804,96,71
t0112,dcgm-gpu-node-00:9400,gpu-node-00,1,0.429,820,99,72
t0112,dcgm-gpu-node-01:9400,gpu-node-01,1,0.357,816,93,71
t0112,dcgm-gpu-node-02:9400,gpu-node-02,1,0.365,817,95,74
t0112,dcgm-gpu-node-03:9400,gpu-node-03,1,0.375,812,100,74
t0112,dcgm-gpu-node-04:9400,gpu-node-04,1,0.4,839,98,74
t0112,dcgm-gpu-node-05:9400,gpu-node-05,1,3.009,658,72,72
t0112,dcgm-gpu-node-06:9400,gpu-node-06,1,0.437,826,97,76
t0112,dcgm-gpu-node-07:9400,gpu-node-07,1,0.337,815,100,71
t0112,dcgm-gpu-node-08:9400,gpu-node-08,1,0.434,825,96,72
t0112,dcgm-gpu-node-09:9400,gpu-node-09,1,0.402,830,93,75
t0112,dcgm-gpu-node-10:9400,gpu-node-10,1,0.448,831,96,75
t0112,dcgm-gpu-node-11:9400,gpu-node-11,1,0.465,823,96,72
t0113,dcgm-gpu-node-00:9400,gpu-node-00,1,0.455,824,96,75
t0113,dcgm-gpu-node-01:9400,gpu-node-01,1,0.41,812,95,74
t0113,dcgm-gpu-node-02:9400,gpu-node-02,1,0.394,813,95,74
t0113,dcgm-gpu-node-03:9400,gpu-node-03,1,0.404,808,93,72
t0113,dcgm-gpu-node-04:9400,gpu-node-04,1,0.377,815,100,71
t0113,dcgm-gpu-node-05:9400,gpu-node-05,1,3.021,662,72,74
t0113,dcgm-gpu-node-06:9400,gpu-node-06,1,0.399,824,94,73
t0113,dcgm-gpu-node-07:9400,gpu-node-07,1,0.372,832,93,74
t0113,dcgm-gpu-node-08:9400,gpu-node-08,1,0.391,816,93,72
t0113,dcgm-gpu-node-09:9400,gpu-node-09,1,0.353,815,96,75
t0113,dcgm-gpu-node-10:9400,gpu-node-10,1,0.4,825,93,74
t0113,dcgm-gpu-node-11:9400,gpu-node-11,1,0.509,826,95,75
t0114,dcgm-gpu-node-00:9400,gpu-node-00,1,0.409,827,95,72
t0114,dcgm-gpu-node-01:9400,gpu-node-01,1,0.404,812,98,76
t0114,dcgm-gpu-node-02:9400,gpu-node-02,1,0.384,819,89,75
t0114,dcgm-gpu-node-03:9400,gpu-node-03,1,0.391,832,98,72
t0114,dcgm-gpu-node-04:9400,gpu-node-04,1,0.391,834,102,71
t0114,dcgm-gpu-node-05:9400,gpu-node-05,1,3.034,650,71,73
t0114,dcgm-gpu-node-06:9400,gpu-node-06,1,0.389,806,96,74
t0114,dcgm-gpu-node-07:9400,gpu-node-07,1,0.448,804,96,76
t0114,dcgm-gpu-node-08:9400,gpu-node-08,1,0.445,822,91,74
t0114,dcgm-gpu-node-09:9400,gpu-node-09,1,0.422,823,96,75
t0114,dcgm-gpu-node-10:9400,gpu-node-10,1,0.377,798,98,74
t0114,dcgm-gpu-node-11:9400,gpu-node-11,1,0.402,823,96,70
t0115,dcgm-gpu-node-00:9400,gpu-node-00,1,0.44,800,95,75
t0115,dcgm-gpu-node-01:9400,gpu-node-01,1,0.5,850,98,72
t0115,dcgm-gpu-node-02:9400,gpu-node-02,1,0.449,833,91,77
t0115,dcgm-gpu-node-03:9400,gpu-node-03,1,0.392,838,96,74
t0115,dcgm-gpu-node-04:9400,gpu-node-04,1,0.424,819,93,74
t0115,dcgm-gpu-node-05:9400,gpu-node-05,1,3.047,644,70,74
t0115,dcgm-gpu-node-06:9400,gpu-node-06,1,0.454,810,95,74
t0115,dcgm-gpu-node-07:9400,gpu-node-07,1,0.456,831,96,74
t0115,dcgm-gpu-node-08:9400,gpu-node-08,1,0.4,821,96,75
t0115,dcgm-gpu-node-09:9400,gpu-node-09,1,0.461,820,94,78
t0115,dcgm-gpu-node-10:9400,gpu-node-10,1,0.383,825,97,74
